"incidence_start_date","outcome_count","person_years","incidence_100000_pys","incidence_100000_pys_95CI_lower","incidence_100000_pys_95CI_upper","outcome_cohort_name","cdm_name","denominator_sex","denominator_age_group","age_standard","n","d","c_rate","c_lower","c_upper","s_rate","s_lower","s_upper","denominator_cohort_name"
"2022-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",334,8740.213,3821.42,3422.53,4254.02,3605.52,3182.58,4069.02,"denominator_cohort_21"
"2023-01-01",NA,NA,NA,NA,NA,"j01fa09_clarithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",154,3757.331,4098.65,3476.88,4799.53,3832.72,3179.74,4580.34,"denominator_cohort_21"
"2012-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",103,19535.976,527.23,430.34,639.42,529.18,423.1,653.78,"denominator_cohort_21"
"2013-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",81,18717.454,432.75,343.67,537.87,419.39,327.2,529.49,"denominator_cohort_21"
"2014-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",97,17584.235,551.63,447.34,672.94,490.93,389.97,610.06,"denominator_cohort_21"
"2015-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",83,15783.384,525.87,418.85,651.89,444.45,347.05,560.72,"denominator_cohort_21"
"2016-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",73,13658.568,534.46,418.93,672.01,481.18,366.42,620.49,"denominator_cohort_21"
"2017-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",76,12414.552,612.18,482.33,766.24,593.05,455.33,759.32,"denominator_cohort_21"
"2018-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",66,11826.152,558.09,431.62,710.02,587.23,440.49,767.2,"denominator_cohort_21"
"2019-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",67,11357.328,589.93,457.19,749.19,577.34,432.3,755.43,"denominator_cohort_21"
"2020-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",38,10524.914,361.05,255.5,495.57,315.06,208.03,457.68,"denominator_cohort_21"
"2021-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",52,9371.444,554.88,414.41,727.65,505.23,357.86,692.93,"denominator_cohort_21"
"2022-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",39,8757.42,445.34,316.68,608.79,441.33,296.14,632.84,"denominator_cohort_21"
"2023-01-01",NA,NA,NA,NA,NA,"j01fa10_azithromycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",21,3768.428,557.26,344.95,851.83,519.26,293.33,850.62,"denominator_cohort_21"
"2012-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",14,19443.331,72,39.37,120.81,66.18,35.97,111.53,"denominator_cohort_21"
"2013-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",14,18632.387,75.14,41.08,126.07,71.19,37.7,122.2,"denominator_cohort_21"
"2014-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",9,17502.823,51.42,23.51,97.61,46.35,20.92,88.74,"denominator_cohort_21"
"2015-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",8,15710.894,50.92,21.98,100.33,48.71,21.03,95.99,"denominator_cohort_21"
"2016-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",5,13586.615,36.8,11.95,85.88,35.38,11.49,82.57,"denominator_cohort_21"
"2017-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",6,12380.532,48.46,17.79,105.48,46.61,17.11,101.46,"denominator_cohort_21"
"2018-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",7,11793.448,59.35,23.86,122.29,52.98,20.86,110.54,"denominator_cohort_21"
"2019-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",5,11325.002,44.15,14.34,103.03,38.3,11.96,91.3,"denominator_cohort_21"
"2020-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",0,10485.662,0,NA,NA,0,NA,NA,"denominator_cohort_21"
"2021-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",8,9367.686,85.4,36.87,168.27,83.13,35.89,163.8,"denominator_cohort_21"
"2022-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",4,8756.364,45.68,12.45,116.96,44.7,12.18,114.45,"denominator_cohort_21"
"2023-01-01",NA,NA,NA,NA,NA,"j01ma01_ofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",0,3775.234,0,NA,NA,0,NA,NA,"denominator_cohort_21"
"2012-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",226,19481.029,1160.1,1013.77,1321.62,829.92,715.58,957.33,"denominator_cohort_21"
"2013-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",231,18666.258,1237.53,1083.07,1407.83,858.31,743.58,985.74,"denominator_cohort_21"
"2014-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",196,17540.328,1117.42,966.46,1285.29,824.79,704.77,959.4,"denominator_cohort_21"
"2015-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",166,15746.195,1054.22,899.95,1227.36,819.72,692.31,963.79,"denominator_cohort_21"
"2016-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",139,13620.28,1020.54,857.94,1204.99,732.24,604.58,878.89,"denominator_cohort_21"
"2017-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",133,12410.365,1071.68,897.3,1270.07,729.65,603.34,874.6,"denominator_cohort_21"
"2018-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",102,11819.296,863,703.67,1047.62,576.74,462.87,710.15,"denominator_cohort_21"
"2019-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",77,11352.194,678.28,535.29,847.74,443.99,344.55,563.19,"denominator_cohort_21"
"2020-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",60,10510.584,570.85,435.62,734.8,394.94,293.91,519.48,"denominator_cohort_21"
"2021-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",49,9383.214,522.21,386.33,690.39,359.59,257.56,488.61,"denominator_cohort_21"
"2022-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",47,8761.279,536.45,394.16,713.37,350.88,251.03,477.24,"denominator_cohort_21"
"2023-01-01",NA,NA,NA,NA,NA,"j01ma02_ciprofloxacin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",22,3772.865,583.11,365.43,882.84,396.06,238.1,619.18,"denominator_cohort_21"
"2012-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",0,19443.718,0,NA,NA,0,NA,NA,"denominator_cohort_21"
"2013-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",0,18633.141,0,NA,NA,0,NA,NA,"denominator_cohort_21"
"2014-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",1,17502.653,5.71,0.14,31.83,2.73,0.07,15.21,"denominator_cohort_21"
"2015-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",1,15710.708,6.37,0.16,35.46,3.03,0.08,16.88,"denominator_cohort_21"
"2016-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",2,13586.026,14.72,1.78,53.18,10.56,1.07,40.61,"denominator_cohort_21"
"2017-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",4,12379.826,32.31,8.8,82.73,15.41,4.2,39.47,"denominator_cohort_21"
"2018-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",12,11792.23,101.76,52.58,177.76,52.14,26.23,92.79,"denominator_cohort_21"
"2019-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",23,11322.587,203.13,128.77,304.8,107.59,66.47,164.7,"denominator_cohort_21"
"2020-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",60,10479.553,572.54,436.91,736.98,318.79,238.7,417.13,"denominator_cohort_21"
"2021-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",71,9361.799,758.4,592.32,956.62,420.05,321.72,538.97,"denominator_cohort_21"
"2022-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",69,8749.848,788.59,613.57,998,457.73,343.09,598.4,"denominator_cohort_21"
"2023-01-01",NA,NA,NA,NA,NA,"j01xx01_fosfomycin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",30,3772.49,795.23,536.54,1135.24,428.52,279.14,629.29,"denominator_cohort_21"
"2012-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",4,19445.21,20.57,5.6,52.67,25.88,5.95,71.97,"denominator_cohort_21"
"2013-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",4,18633.659,21.47,5.85,54.96,17.95,4.65,47.15,"denominator_cohort_21"
"2014-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",6,17503.025,34.28,12.58,74.61,39.91,13.11,92.54,"denominator_cohort_21"
"2015-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",7,15711.447,44.55,17.91,91.8,70.09,27.23,147.44,"denominator_cohort_21"
"2016-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",11,13585.482,80.97,40.42,144.88,65.13,27.9,128.98,"denominator_cohort_21"
"2017-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",16,12378.982,129.25,73.88,209.9,109.03,56.16,190.9,"denominator_cohort_21"
"2018-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",7,11793.339,59.36,23.86,122.3,63.16,22.38,140.31,"denominator_cohort_21"
"2019-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",6,11324.02,52.98,19.44,115.33,58.81,20.52,131.81,"denominator_cohort_21"
"2020-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",5,10483.738,47.69,15.49,111.3,72.35,22.07,174.69,"denominator_cohort_21"
"2021-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",0,9367.609,0,NA,NA,0,NA,NA,"denominator_cohort_21"
"2022-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",2,8755.614,22.84,2.77,82.51,22.35,2.71,80.75,"denominator_cohort_21"
"2023-01-01",NA,NA,NA,NA,NA,"j04ab02_rifampicin_systemic_oral","GOLD_100k","Female","0 to 150","World Standard Population",0,3774.802,0,NA,NA,0,NA,NA,"denominator_cohort_21"
"2012-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",175,19339.033,904.91,775.8,1049.36,1065.24,905.8,1244.66,"denominator_cohort_19"
"2013-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",156,18569.952,840.07,713.41,982.72,959.4,807.5,1131.58,"denominator_cohort_19"
"2014-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",150,17396.969,862.22,729.76,1011.77,1029.61,864.32,1217.31,"denominator_cohort_19"
"2015-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",103,15598.592,660.32,538.97,800.83,727.16,586.27,891.69,"denominator_cohort_19"
"2016-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",81,13506.554,599.71,476.26,745.38,694.02,544,872.64,"denominator_cohort_19"
"2017-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",103,12337.371,834.86,681.44,1012.51,920.57,743.09,1127.66,"denominator_cohort_19"
"2018-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",81,11674.232,693.84,551.01,862.37,808.03,633.29,1016.08,"denominator_cohort_19"
"2019-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",102,11194.415,911.17,742.95,1106.1,1023.03,824.66,1254.72,"denominator_cohort_19"
"2020-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",57,10366.324,549.86,416.46,712.4,630.04,469.32,828.05,"denominator_cohort_19"
"2021-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",45,9261.35,485.89,354.41,650.16,527.23,374.8,720.91,"denominator_cohort_19"
"2022-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",49,8642.872,566.94,419.43,749.53,564.45,405.92,764.39,"denominator_cohort_19"
"2023-01-01",NA,NA,NA,NA,NA,"j01aa04_lymecycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",20,3696.202,541.1,330.52,835.68,600.88,350.66,960.77,"denominator_cohort_19"
"2012-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",125,19246.319,649.47,540.62,773.82,637.49,521.65,771.38,"denominator_cohort_19"
"2013-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",110,18476.411,595.35,489.31,717.56,533.23,432.69,650.13,"denominator_cohort_19"
"2014-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",72,17329.137,415.49,325.09,523.23,412.68,316.02,529.59,"denominator_cohort_19"
"2015-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",59,15544.769,379.55,288.93,489.59,395.72,295.65,518.78,"denominator_cohort_19"
"2016-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",48,13452.337,356.82,263.09,473.09,395.28,284.58,534.79,"denominator_cohort_19"
"2017-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",34,12302.828,276.36,191.39,386.18,305.23,205.47,436.54,"denominator_cohort_19"
"2018-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",21,11635.36,180.48,111.72,275.89,174.13,103.21,275.18,"denominator_cohort_19"
"2019-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",15,11185.528,134.1,75.06,221.18,127.93,67.28,220.71,"denominator_cohort_19"
"2020-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",13,10364.688,125.43,66.78,214.48,140.63,70.92,249.87,"denominator_cohort_19"
"2021-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",4,9280.973,43.1,11.74,110.35,59.15,14.91,157.43,"denominator_cohort_19"
"2022-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",5,8661.67,57.73,18.74,134.71,93.67,29.54,222.13,"denominator_cohort_19"
"2023-01-01",NA,NA,NA,NA,NA,"j01aa06_oxytetracycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",1,3702.823,27.01,0.68,150.47,49.74,1.26,277.11,"denominator_cohort_19"
"2012-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",18,19199.613,93.75,55.56,148.17,112.85,64.16,183.99,"denominator_cohort_19"
"2013-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",10,18444.35,54.22,26,99.71,48.19,21.9,91.85,"denominator_cohort_19"
"2014-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",6,17297.297,34.69,12.73,75.5,30.09,10.85,66.17,"denominator_cohort_19"
"2015-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",4,15515.119,25.78,7.02,66.01,26.35,6.25,72.21,"denominator_cohort_19"
"2016-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",5,13426.448,37.24,12.09,86.91,31.73,10.06,75.01,"denominator_cohort_19"
"2017-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",1,12273.717,8.15,0.21,45.39,4.42,0.11,24.63,"denominator_cohort_19"
"2018-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",1,11607.053,8.62,0.22,48,14.58,0.37,81.26,"denominator_cohort_19"
"2019-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",2,11157.424,17.93,2.17,64.75,16.93,2.05,61.15,"denominator_cohort_19"
"2020-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",1,10336.254,9.67,0.24,53.9,9.14,0.23,50.92,"denominator_cohort_19"
"2021-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",1,9256.556,10.8,0.27,60.19,19.28,0.49,107.42,"denominator_cohort_19"
"2022-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",1,8647.535,11.56,0.29,64.43,20.62,0.52,114.87,"denominator_cohort_19"
"2023-01-01",NA,NA,NA,NA,NA,"j01aa08_minocycline_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",0,3703.445,0,NA,NA,0,NA,NA,"denominator_cohort_19"
"2012-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",470,19250.708,2441.47,2225.7,2672.5,2743.1,2482.74,3023.33,"denominator_cohort_19"
"2013-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",384,18501.881,2075.46,1873.04,2293.8,2312.24,2069.73,2575.35,"denominator_cohort_19"
"2014-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",337,17351.532,1942.19,1740.34,2161.03,2335.02,2076.85,2616.41,"denominator_cohort_19"
"2015-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",236,15578.461,1514.91,1327.79,1721.02,1777.02,1542.74,2036.81,"denominator_cohort_19"
"2016-01-01",NA,NA,NA,NA,NA,"j01fa01_erythromycin_systemic_oral","GOLD_100k","Male","0 to 150","World Standard Population",191,13487.13,1416.16,1222.44,1631.87,1668.16,1424.24,1941.87,"denominator_cohort_19"
